epoch,stats_ag/mean,stats_ag/std,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
172,0.84012985,0.09549082,0.839433,0.10218852,0.20370525,0.14557166,1730.0,-0.87142515,1.0,8650.0,0.56
173,0.84008193,0.095492624,0.83937365,0.10219053,0.20373656,0.14555085,1740.0,-1.225695,1.0,8700.0,0.38
174,0.84008926,0.09541712,0.8393592,0.102101885,0.20370926,0.14546502,1750.0,-1.2145923,1.0,8750.0,0.54
175,0.8400492,0.09543216,0.83932513,0.102099985,0.20371109,0.14552137,1760.0,-1.1824074,1.0,8800.0,0.42
176,0.840048,0.095365174,0.83935267,0.10202354,0.20369807,0.14549588,1770.0,-1.5814334,1.0,8850.0,0.58
177,0.8400409,0.0953053,0.839328,0.101945795,0.2036884,0.14551042,1780.0,-1.0399919,1.0,8900.0,0.58
178,0.8400233,0.09530813,0.839297,0.10197427,0.20360032,0.14554113,1790.0,-1.0821102,1.0,8950.0,0.6
179,0.84002274,0.095323086,0.83931994,0.1020225,0.20358002,0.14556515,1800.0,-0.84169436,1.0,9000.0,0.44
180,0.8400495,0.09526551,0.83934355,0.101955354,0.20362738,0.1455519,1810.0,-0.72756636,1.0,9050.0,0.7
181,0.84008193,0.09523546,0.839397,0.10193526,0.20364328,0.14554712,1820.0,-1.0927631,1.0,9100.0,0.6
182,0.8401203,0.09519354,0.8394392,0.10189298,0.2037151,0.14563793,1830.0,-0.8420248,1.0,9150.0,0.56
183,0.84013635,0.095311396,0.8394305,0.10204316,0.20373057,0.14571215,1840.0,-1.1498582,1.0,9200.0,0.56
184,0.8400793,0.09529143,0.8393681,0.10202798,0.20377883,0.1457598,1850.0,-1.0974581,0.9,9250.0,0.6
185,0.8400452,0.09520001,0.8393313,0.10192031,0.20374818,0.1456895,1860.0,-0.82190686,1.0,9300.0,0.6
186,0.8400274,0.095237754,0.8393161,0.101952314,0.20372126,0.14575125,1870.0,-1.1061656,1.0,9350.0,0.48
187,0.8400407,0.09520966,0.8393213,0.10191369,0.2036974,0.14566846,1880.0,-1.1592942,1.0,9400.0,0.5
188,0.8400633,0.09523059,0.8393429,0.10191923,0.20370363,0.14573248,1890.0,-0.81833994,1.0,9450.0,0.34
189,0.8400515,0.09526835,0.8393464,0.101931,0.20369072,0.1457305,1900.0,-3.4963462,0.9,9500.0,0.58
190,0.84003425,0.09523258,0.839299,0.10188814,0.20375776,0.14585084,1910.0,-1.2206445,1.0,9550.0,0.56
191,0.84006643,0.095169954,0.83933383,0.10181075,0.20373754,0.14578432,1920.0,-0.8963653,1.0,9600.0,0.58
192,0.8400688,0.095141985,0.8393313,0.10178059,0.20371246,0.14575098,1930.0,-0.8792151,1.0,9650.0,0.42
193,0.8400862,0.095190145,0.8393531,0.10183642,0.20371626,0.14578709,1940.0,-0.8523979,1.0,9700.0,0.5
194,0.84012127,0.095193386,0.83939666,0.101835646,0.20365681,0.14582501,1950.0,-1.0691273,0.9,9750.0,0.4
195,0.84011674,0.095132686,0.8394103,0.10178537,0.20367473,0.1457193,1960.0,-1.4983594,0.9,9800.0,0.6
196,0.84016585,0.09515966,0.83946866,0.10183999,0.20371658,0.14582044,1970.0,-1.2306151,1.0,9850.0,0.48
197,0.8401715,0.09515291,0.8394971,0.10182163,0.20373955,0.14581722,1980.0,-0.52559453,1.0,9900.0,0.46
198,0.84021753,0.09508312,0.8395551,0.10174345,0.20373565,0.14583448,1990.0,-1.2078502,1.0,9950.0,0.6
199,0.84021896,0.09507749,0.83955365,0.10172389,0.20373064,0.1459109,2000.0,-0.9723996,1.0,10000.0,0.46
200,0.8402188,0.095110856,0.8395708,0.101738274,0.20377952,0.14595321,2010.0,-1.3382881,1.0,10050.0,0.42
201,0.84024245,0.09508791,0.83959913,0.1017076,0.20375738,0.14592141,2020.0,-1.5582405,1.0,10100.0,0.54
202,0.8403031,0.095196426,0.83966064,0.10185152,0.20374276,0.14601804,2030.0,-2.6727238,0.9,10150.0,0.4
203,0.84030896,0.09514105,0.8396938,0.10180243,0.20371051,0.14599404,2040.0,-1.0057807,1.0,10200.0,0.44
204,0.8403182,0.095130086,0.8397112,0.10178587,0.20373172,0.14605229,2050.0,-1.090615,1.0,10250.0,0.46
205,0.84033585,0.0951479,0.83972335,0.10180003,0.20380457,0.14613208,2060.0,-0.9210822,1.0,10300.0,0.56
206,0.84031373,0.095125355,0.8396862,0.10178855,0.20380905,0.14621148,2070.0,-1.3196385,1.0,10350.0,0.56
207,0.84033245,0.09510172,0.83971834,0.101756625,0.20384634,0.1462212,2080.0,-1.158185,1.0,10400.0,0.66
208,0.8403048,0.0950309,0.8397104,0.10167869,0.20382273,0.14614147,2090.0,-0.7066719,1.0,10450.0,0.6
209,0.8403124,0.095035456,0.8397332,0.10168604,0.20380251,0.14615205,2100.0,-0.92026263,1.0,10500.0,0.5
210,0.8403372,0.094972335,0.8397611,0.10161832,0.20379245,0.14621587,2110.0,-1.2772505,0.9,10550.0,0.54
211,0.8403511,0.09498918,0.8397806,0.101640604,0.20380709,0.14626391,2120.0,-0.7222833,1.0,10600.0,0.42
212,0.84038395,0.09501708,0.8398544,0.101683386,0.20377935,0.14634006,2130.0,-1.2626407,1.0,10650.0,0.48
213,0.840405,0.095009536,0.83988076,0.10170952,0.20377985,0.14630418,2140.0,-1.4108069,1.0,10700.0,0.46
